cyr,country_text_id,seq,year,country_name,country_id,GMpop,GMpoplog
jpn19175,JPN,19175,1917.5,Japan,9,53988.1640625,7.7322979
jpn19195,JPN,19195,1919.5,Japan,9,55234.3828125,7.7422094
jpn19215,JPN,19215,1921.5,Japan,9,56793.57421875,7.7542992
jpn19235,JPN,19235,1923.5,Japan,9,58457.09375,7.7668371
jpn19255,JPN,19255,1925.5,Japan,9,60120.609375,7.7790232
jpn19275,JPN,19275,1927.5,Japan,9,61784.126953125,7.7908764
jpn19295,JPN,19295,1929.5,Japan,9,63447.64453125,7.8024158
jpn19315,JPN,19315,1931.5,Japan,9,65190.373046875,7.8141832
jpn19335,JPN,19335,1933.5,Japan,9,66959.50390625,7.8258123
jpn19355,JPN,19355,1935.5,Japan,9,68728.640625,7.8371372
jpn19375,JPN,19375,1937.5,Japan,9,70497.76953125,7.848175
jpn19395,JPN,19395,1939.5,Japan,9,72266.90625,7.8589401
jpn19415,JPN,19415,1941.5,Japan,9,75459.578125,7.8777142
jpn19435,JPN,19435,1943.5,Japan,9,79126.765625,7.8983231
jpn19455,JPN,19455,1945.5,Japan,9,82793.95703125,7.9179993
jpn19475,JPN,19475,1947.5,Japan,9,86461.1484375,7.936821
jpn19495,JPN,19495,1949.5,Japan,9,85705.50390625,7.9330082
jpn19515,JPN,19515,1951.5,Japan,9,84484.6796875,7.9267778
jpn19535,JPN,19535,1953.5,Japan,9,86908.37109375,7.9390621
jpn19555,JPN,19555,1955.5,Japan,9,88826.23828125,7.9485416
jpn19575,JPN,19575,1957.5,Japan,9,90484.05078125,7.9565716
jpn19595,JPN,19595,1959.5,Japan,9,92091.23046875,7.9642181
jpn19615,JPN,19615,1961.5,Japan,9,93810.453125,7.9722519
jpn19635,JPN,19635,1963.5,Japan,9,95740.359375,7.9810944
jpn19655,JPN,19655,1965.5,Japan,9,97918.24609375,7.9908638
jpn19675,JPN,19675,1967.5,Japan,9,100349.97265625,8.0015173
jpn19695,JPN,19695,1969.5,Japan,9,103015.60546875,8.0129032
jpn19715,JPN,19715,1971.5,Japan,9,105879.70703125,8.0248127
jpn19735,JPN,19735,1973.5,Japan,9,108790.390625,8.0365906
jpn19755,JPN,19755,1975.5,Japan,9,111398.69140625,8.0468807
jpn19775,JPN,19775,1977.5,Japan,9,113561.21875,8.0552301
jpn19795,JPN,19795,1979.5,Japan,9,115452.6875,8.0624046
jpn19815,JPN,19815,1981.5,Japan,9,117265.24609375,8.06917
jpn19835,JPN,19835,1983.5,Japan,9,118935.5078125,8.0753117
jpn19855,JPN,19855,1985.5,Japan,9,120270.05859375,8.0801582
jpn19875,JPN,19875,1987.5,Japan,9,121227.38671875,8.083601
jpn19895,JPN,19895,1989.5,Japan,9,122040.21484375,8.086503
jpn19915,JPN,19915,1991.5,Japan,9,122941.4453125,8.0896988
jpn19935,JPN,19935,1993.5,Japan,9,123880.203125,8.0930023
jpn19955,JPN,19955,1995.5,Japan,9,124639.05859375,8.0956535
jpn19975,JPN,19975,1997.5,Japan,9,125157.41015625,8.097456
jpn19995,JPN,19995,1999.5,Japan,9,125597.859375,8.0989819
jpn20015,JPN,20015,2001.5,Japan,9,126111.90625,8.1007557
jpn20035,JPN,20035,2003.5,Japan,9,126648.484375,8.1026001
jpn20055,JPN,20055,2005.5,Japan,9,127057.6640625,8.104001
jpn20075,JPN,20075,2007.5,Japan,9,127283.9609375,8.1047735
jpn20095,JPN,20095,2009.5,Japan,9,127330.33984375,8.1049318
jpn20115,JPN,20115,2011.5,Japan,9,127196.359375,8.104475
jpn20135,JPN,20135,2013.5,Japan,9,126889.76171875,8.103426
jpn20155,JPN,20155,2015.5,Japan,9,126463.125,8.101964
jpn20175,JPN,20175,2017.5,Japan,9,126022.484375,8.1004486
mmr1900,MMR,1900,1900,Burma/Myanmar,10,10178.294921875,7.0076752
mmr19015,MMR,19015,1901.5,Burma/Myanmar,10,10467.25439453125,7.0198326
mmr19035,MMR,19035,1903.5,Burma/Myanmar,10,10852.53271484375,7.035531
mmr19055,MMR,19055,1905.5,Burma/Myanmar,10,11237.81201171875,7.0506821
mmr19075,MMR,19075,1907.5,Burma/Myanmar,10,11623.0908203125,7.065321
mmr19095,MMR,19095,1909.5,Burma/Myanmar,10,12008.36962890625,7.079484
mmr19115,MMR,19115,1911.5,Burma/Myanmar,10,12280.88818359375,7.0892296
mmr19135,MMR,19135,1913.5,Burma/Myanmar,10,12515.82080078125,7.0974598
mmr19155,MMR,19155,1915.5,Burma/Myanmar,10,12750.75244140625,7.1055355
mmr19175,MMR,19175,1917.5,Burma/Myanmar,10,12985.6845703125,7.1134644
mmr19195,MMR,19195,1919.5,Burma/Myanmar,10,13220.61669921875,7.1212521
mmr19215,MMR,19215,1921.5,Burma/Myanmar,10,13500.13037109375,7.1303387
mmr19235,MMR,19235,1923.5,Burma/Myanmar,10,13794.50390625,7.1397057
mmr19255,MMR,19255,1925.5,Burma/Myanmar,10,14088.87841796875,7.1488762
mmr19275,MMR,19275,1927.5,Burma/Myanmar,10,14383.251953125,7.1578569
mmr19295,MMR,19295,1929.5,Burma/Myanmar,10,14677.62646484375,7.1666565
mmr19315,MMR,19315,1931.5,Burma/Myanmar,10,15068.2900390625,7.1780643
mmr19335,MMR,19335,1933.5,Burma/Myanmar,10,15491.05029296875,7.1900806
mmr19355,MMR,19355,1935.5,Burma/Myanmar,10,15913.81103515625,7.2017746
mmr19375,MMR,19375,1937.5,Burma/Myanmar,10,16336.5712890625,7.2131615
mmr19395,MMR,19395,1939.5,Burma/Myanmar,10,16759.3310546875,7.2242565
mmr19415,MMR,19415,1941.5,Burma/Myanmar,10,17281.4248046875,7.2375793
mmr19435,MMR,19435,1943.5,Burma/Myanmar,10,17836.6298828125,7.2513123
mmr19455,MMR,19455,1945.5,Burma/Myanmar,10,18391.8349609375,7.2646255
mmr19475,MMR,19475,1947.5,Burma/Myanmar,10,18947.0400390625,7.2775412
mmr19495,MMR,19495,1949.5,Burma/Myanmar,10,18445.34375,7.2658863
mmr19515,MMR,19515,1951.5,Burma/Myanmar,10,18016.1904296875,7.2556629
mmr19535,MMR,19535,1953.5,Burma/Myanmar,10,18712.4560546875,7.272131
mmr19555,MMR,19555,1955.5,Burma/Myanmar,10,19486.109375,7.2897253
mmr19575,MMR,19575,1957.5,Burma/Myanmar,10,20339.80859375,7.3083467
mmr19595,MMR,19595,1959.5,Burma/Myanmar,10,21252.916015625,7.3274183
mmr19615,MMR,19615,1961.5,Burma/Myanmar,10,22204.1416015625,7.3464336
mmr19635,MMR,19635,1963.5,Burma/Myanmar,10,23209.224609375,7.3656607
mmr19655,MMR,19655,1965.5,Burma/Myanmar,10,24315.251953125,7.3858786
mmr19675,MMR,19675,1967.5,Burma/Myanmar,10,25535.8125,7.4071503
mmr19695,MMR,19695,1969.5,Burma/Myanmar,10,26835.146484375,7.4287033
mmr19715,MMR,19715,1971.5,Burma/Myanmar,10,28176.9677734375,7.449894
mmr19735,MMR,19735,1973.5,Burma/Myanmar,10,29563.2568359375,7.4707527
mmr19755,MMR,19755,1975.5,Burma/Myanmar,10,31009.97265625,7.4915009
mmr19775,MMR,19775,1977.5,Burma/Myanmar,10,32513.216796875,7.5120602
mmr19795,MMR,19795,1979.5,Burma/Myanmar,10,34073.265625,7.5324135
mmr19815,MMR,19815,1981.5,Burma/Myanmar,10,35689.40625,7.5525398
mmr19835,MMR,19835,1983.5,Burma/Myanmar,10,37321.279296875,7.5719566
mmr19855,MMR,19855,1985.5,Burma/Myanmar,10,38888.982421875,7.5898266
mmr19875,MMR,19875,1987.5,Burma/Myanmar,10,40358.26953125,7.6059322
mmr19895,MMR,19895,1989.5,Burma/Myanmar,10,41693.47265625,7.6200676
mmr19915,MMR,19915,1991.5,Burma/Myanmar,10,42857.14453125,7.6320229
mmr19935,MMR,19935,1993.5,Burma/Myanmar,10,43903.2109375,7.6424961
mmr19955,MMR,19955,1995.5,Burma/Myanmar,10,45000.91015625,7.6532211
mmr19975,MMR,19975,1997.5,Burma/Myanmar,10,46202.7890625,7.6646681
mmr19995,MMR,19995,1999.5,Burma/Myanmar,10,47388.359375,7.6756716
mmr20015,MMR,20015,2001.5,Burma/Myanmar,10,48442.818359375,7.6852293
mmr20035,MMR,20035,2003.5,Burma/Myanmar,10,49367.357421875,7.6934395
mmr20055,MMR,20055,2005.5,Burma/Myanmar,10,50170.130859375,7.7004452
mmr20075,MMR,20075,2007.5,Burma/Myanmar,10,50864.412109375,7.7064142
mmr20095,MMR,20095,2009.5,Burma/Myanmar,10,51551.3671875,7.7122402
mmr20115,MMR,20115,2011.5,Burma/Myanmar,10,52334.625,7.7187891
mmr20135,MMR,20135,2013.5,Burma/Myanmar,10,53210.494140625,7.7259979
mmr20155,MMR,20155,2015.5,Burma/Myanmar,10,54129.12890625,7.7334309
mmr20175,MMR,20175,2017.5,Burma/Myanmar,10,55065.037109375,7.7408752
rus1900,RUS,1900,1900,Russia,11,64836.67578125,7.811821
rus19015,RUS,19015,1901.5,Russia,11,65767.8046875,7.8180132
rus19035,RUS,19035,1903.5,Russia,11,67009.3125,7.8261356
rus19055,RUS,19055,1905.5,Russia,11,68250.8203125,7.8341084
rus19075,RUS,19075,1907.5,Russia,11,69492.328125,7.8419371
rus19095,RUS,19095,1909.5,Russia,11,70733.8359375,7.8496265
rus19115,RUS,19115,1911.5,Russia,11,72068.375,7.8577442
rus19135,RUS,19135,1913.5,Russia,11,73433.93359375,7.8658962
rus19155,RUS,19155,1915.5,Russia,11,74799.484375,7.8738985
rus19175,RUS,19175,1917.5,Russia,11,76165.04296875,7.8817558
rus19195,RUS,19195,1919.5,Russia,11,77530.59375,7.889473
rus19215,RUS,19215,1921.5,Russia,11,78996.62109375,7.8976078
rus19235,RUS,19235,1923.5,Russia,11,80496.13671875,7.9057751
rus19255,RUS,19255,1925.5,Russia,11,81995.64453125,7.9137907
rus19275,RUS,19275,1927.5,Russia,11,83495.16015625,7.9216614
rus19295,RUS,19295,1929.5,Russia,11,84994.67578125,7.9293919
rus19315,RUS,19315,1931.5,Russia,11,86602.46875,7.9375305
rus19335,RUS,19335,1933.5,Russia,11,88246.35546875,7.9456968
rus19355,RUS,19355,1935.5,Russia,11,89890.23828125,7.9537125
rus19375,RUS,19375,1937.5,Russia,11,91534.12890625,7.9615831
rus19395,RUS,19395,1939.5,Russia,11,93178.01171875,7.9693136
rus19415,RUS,19415,1941.5,Russia,11,107770.96484375,8.0325012
rus19435,RUS,19435,1943.5,Russia,11,126680.26953125,8.1027088
rus19455,RUS,19455,1945.5,Russia,11,145589.578125,8.1631298
rus19475,RUS,19475,1947.5,Russia,11,164498.890625,8.2161636
rus19495,RUS,19495,1949.5,Russia,11,179298.484375,8.2535763
rus19515,RUS,19515,1951.5,Russia,11,184266.328125,8.2654457
rus19535,RUS,19535,1953.5,Russia,11,190622.0234375,8.2801733
rus19555,RUS,19555,1955.5,Russia,11,197367.65625,8.2952766
rus19575,RUS,19575,1957.5,Russia,11,204439.984375,8.3105659
rus19595,RUS,19595,1959.5,Russia,11,211872.3828125,8.3260746
rus19615,RUS,19615,1961.5,Russia,11,219342.703125,8.3411236
rus19635,RUS,19635,1963.5,Russia,11,226051.1484375,8.3542061
rus19655,RUS,19655,1965.5,Russia,11,231771.984375,8.3650608
rus19675,RUS,19675,1967.5,Russia,11,236769.7109375,8.3743267
rus19695,RUS,19695,1969.5,Russia,11,241388.6015625,8.3827171
rus19715,RUS,19715,1971.5,Russia,11,246108.3515625,8.3911266
rus19735,RUS,19735,1973.5,Russia,11,250918.0078125,8.3995323
rus19755,RUS,19755,1975.5,Russia,11,255689.7578125,8.4077129
rus19775,RUS,19775,1977.5,Russia,11,260355.5546875,8.4155674
rus19795,RUS,19795,1979.5,Russia,11,264839.953125,8.4229832
rus19815,RUS,19815,1981.5,Russia,11,269318.953125,8.4302673
rus19835,RUS,19835,1983.5,Russia,11,274127.359375,8.437952
rus19855,RUS,19855,1985.5,Russia,11,279111.796875,8.4457779
rus19875,RUS,19875,1987.5,Russia,11,283799.671875,8.4530125
rus19895,RUS,19895,1989.5,Russia,11,287579.953125,8.4587593
rus19915,RUS,19915,1991.5,Russia,11,290406.375,8.463006
rus19935,RUS,19935,1993.5,Russia,11,291303.25,8.4643459
rus19955,RUS,19955,1995.5,Russia,11,290987.4375,8.4638748
rus19975,RUS,19975,1997.5,Russia,11,290328.09375,8.4628887
rus19995,RUS,19995,1999.5,Russia,11,289384.09375,8.4614744
rus20015,RUS,20015,2001.5,Russia,11,288285.078125,8.4598217
rus20035,RUS,20035,2003.5,Russia,11,287503.453125,8.458643
rus20055,RUS,20055,2005.5,Russia,11,287265.21875,8.4582825
rus20075,RUS,20075,2007.5,Russia,11,287389.0625,8.4584703
rus20095,RUS,20095,2009.5,Russia,11,143142.375,8.1557684
rus20115,RUS,20115,2011.5,Russia,11,143249.5,8.1560936
rus20135,RUS,20135,2013.5,Russia,11,143398.390625,8.1565437
rus20155,RUS,20155,2015.5,Russia,11,143470.640625,8.1567631
rus20175,RUS,20175,2017.5,Russia,11,143525.578125,8.156929
alb1900,ALB,1900,1900,Albania,12,819.9500122070313,5.9137878
alb19015,ALB,19015,1901.5,Albania,12,832.1257934570313,5.9201889
alb19035,ALB,19035,1903.5,Albania,12,848.3602294921875,5.9285803
alb19055,ALB,19055,1905.5,Albania,12,864.5946044921875,5.9368124
alb19075,ALB,19075,1907.5,Albania,12,880.8290100097656,5.9448919
alb19095,ALB,19095,1909.5,Albania,12,897.0634155273438,5.9528236
alb19115,ALB,19115,1911.5,Albania,12,910.5470886230469,5.9593029
alb19135,ALB,19135,1913.5,Albania,12,923.1139221191406,5.9652557
alb19155,ALB,19155,1915.5,Albania,12,935.6806945800781,5.9711275
alb19175,ALB,19175,1917.5,Albania,12,948.2474975585938,5.976922
alb19195,ALB,19195,1919.5,Albania,12,960.8143005371094,5.9826393
alb19215,ALB,19215,1921.5,Albania,12,971.76123046875,5.9875593
alb19235,ALB,19235,1923.5,Albania,12,982.1682739257813,5.9921856
alb19255,ALB,19255,1925.5,Albania,12,992.5752563476563,5.9967632
alb19275,ALB,19275,1927.5,Albania,12,1002.982269287109,6.0012932
alb19295,ALB,19295,1929.5,Albania,12,1013.389282226563,6.0057764
alb19315,ALB,19315,1931.5,Albania,12,1032.073852539063,6.013711
alb19335,ALB,19335,1933.5,Albania,12,1053.517700195313,6.0226421
alb19355,ALB,19355,1935.5,Albania,12,1074.96142578125,6.0313931
alb19375,ALB,19375,1937.5,Albania,12,1096.405212402344,6.0399714
alb19395,ALB,19395,1939.5,Albania,12,1117.848999023438,6.0483837
alb19415,ALB,19415,1941.5,Albania,12,1160.286987304688,6.0645657
alb19435,ALB,19435,1943.5,Albania,12,1209.722961425781,6.0826855
alb19455,ALB,19455,1945.5,Albania,12,1259.158935546875,6.1000805
alb19475,ALB,19475,1947.5,Albania,12,1308.594970703125,6.1168051
alb19495,ALB,19495,1949.5,Albania,12,1304.421508789063,6.1154175
alb19515,ALB,19515,1951.5,Albania,12,1301.792541503906,6.114542
alb19535,ALB,19535,1953.5,Albania,12,1365.489013671875,6.1352882
alb19555,ALB,19555,1955.5,Albania,12,1439.528991699219,6.1582203
alb19575,ALB,19575,1957.5,Albania,12,1521.68798828125,6.1823254
alb19595,ALB,19595,1959.5,Albania,12,1612.265991210938,6.2074366
alb19615,ALB,19615,1961.5,Albania,12,1711.773010253906,6.2334461
alb19635,ALB,19635,1963.5,Albania,12,1817.064453125,6.2593708
alb19655,ALB,19655,1965.5,Albania,12,1921.955505371094,6.2837429
alb19675,ALB,19675,1967.5,Albania,12,2023.920959472656,6.3061934
alb19695,ALB,19695,1969.5,Albania,12,2125.129516601563,6.3273849
alb19715,ALB,19715,1971.5,Albania,12,2227.941040039063,6.3479042
alb19735,ALB,19735,1973.5,Albania,12,2332.233032226563,6.3677721
alb19755,ALB,19755,1975.5,Albania,12,2437.783447265625,6.3869953
alb19775,ALB,19775,1977.5,Albania,12,2544.85693359375,6.4056635
alb19795,ALB,19795,1979.5,Albania,12,2653.767578125,6.4238625
alb19815,ALB,19815,1981.5,Albania,12,2761.822021484375,6.4411955
alb19835,ALB,19835,1983.5,Albania,12,2872.105102539063,6.4582005
alb19855,ALB,19855,1985.5,Albania,12,3003.901000976563,6.4776859
alb19875,ALB,19875,1987.5,Albania,12,3159.199951171875,6.4995766
alb19895,ALB,19895,1989.5,Albania,12,3267.555908203125,6.5142231
alb19915,ALB,19915,1991.5,Albania,12,3258.025512695313,6.5129547
alb19935,ALB,19935,1993.5,Albania,12,3165.128540039063,6.500391
alb19955,ALB,19955,1995.5,Albania,12,3099.380493164063,6.4912748
alb19975,ALB,19975,1997.5,Albania,12,3097.684448242188,6.4910374
alb19995,ALB,19995,1999.5,Albania,12,3118.408081054688,6.4939327
alb20015,ALB,20015,2001.5,Albania,12,3123.6025390625,6.4946556
alb20035,ALB,20035,2003.5,Albania,12,3110.401489257813,6.4928169
alb20055,ALB,20055,2005.5,Albania,12,3066.45654296875,6.4866371
alb20075,ALB,20075,2007.5,Albania,12,2989.4375,6.4755898
alb20095,ALB,20095,2009.5,Albania,12,2915.884521484375,6.4647703
alb20115,ALB,20115,2011.5,Albania,12,2883.338500976563,6.4598961
alb20135,ALB,20135,2013.5,Albania,12,2886.478515625,6.4603682
alb20155,ALB,20155,2015.5,Albania,12,2900.18896484375,6.4624262
alb20175,ALB,20175,2017.5,Albania,12,2914.26318359375,6.464529
egy1900,EGY,1900,1900,Egypt,13,10065.2978515625,7.0028267
egy19015,EGY,19015,1901.5,Egypt,13,10259.44580078125,7.0111237
egy19035,EGY,19035,1903.5,Egypt,13,10518.31005859375,7.021946
egy19055,EGY,19055,1905.5,Egypt,13,10777.173828125,7.032505
egy19075,EGY,19075,1907.5,Egypt,13,11036.0380859375,7.0428133
egy19095,EGY,19095,1909.5,Egypt,13,11294.90234375,7.0528831
egy19115,EGY,19115,1911.5,Egypt,13,11621.1494140625,7.0652485
egy19135,EGY,19135,1913.5,Egypt,13,11969.85791015625,7.0780888
egy19155,EGY,19155,1915.5,Egypt,13,12318.56591796875,7.09056
egy19175,EGY,19175,1917.5,Egypt,13,12667.27490234375,7.1026831
egy19195,EGY,19195,1919.5,Egypt,13,13015.98291015625,7.1144772
egy19215,EGY,19215,1921.5,Egypt,13,13431.67626953125,7.12813
egy19235,EGY,19235,1923.5,Egypt,13,13869.69775390625,7.142067
egy19255,EGY,19255,1925.5,Egypt,13,14307.72021484375,7.155571
egy19275,EGY,19275,1927.5,Egypt,13,14745.74169921875,7.1686668
egy19295,EGY,19295,1929.5,Egypt,13,15183.76318359375,7.1813793
egy19315,EGY,19315,1931.5,Egypt,13,15676.6943359375,7.1952543
egy19335,EGY,19335,1933.5,Egypt,13,16187.9287109375,7.2091913
egy19355,EGY,19355,1935.5,Egypt,13,16699.162109375,7.2226944
egy19375,EGY,19375,1937.5,Egypt,13,17210.396484375,7.2357903
egy19395,EGY,19395,1939.5,Egypt,13,17721.630859375,7.2485037
egy19415,EGY,19415,1941.5,Egypt,13,18690.0341796875,7.2716103
egy19435,EGY,19435,1943.5,Egypt,13,19810.828125,7.2969027
egy19455,EGY,19455,1945.5,Egypt,13,20931.6220703125,7.3208027
egy19475,EGY,19475,1947.5,Egypt,13,22052.4150390625,7.3434563
egy19495,EGY,19495,1949.5,Egypt,13,21895.123046875,7.3403473
egy19515,EGY,19515,1951.5,Egypt,13,21643.935546875,7.3353367
egy19535,EGY,19535,1953.5,Egypt,13,22750.71875,7.3569946
egy19555,EGY,19555,1955.5,Egypt,13,23975.9814453125,7.379776
egy19575,EGY,19575,1957.5,Egypt,13,25302.142578125,7.4031572
egy19595,EGY,19595,1959.5,Egypt,13,26711.1845703125,7.426693
egy19615,EGY,19615,1961.5,Egypt,13,28185.3701171875,7.4500237
egy19635,EGY,19635,1963.5,Egypt,13,29708.39453125,7.4728794
egy19655,EGY,19655,1965.5,Egypt,13,31266.9482421875,7.4950857
egy19675,EGY,19675,1967.5,Egypt,13,32854.4208984375,7.5165939
egy19695,EGY,19695,1969.5,Egypt,13,34423.375,7.5368538
egy19715,EGY,19715,1971.5,Egypt,13,35931.62109375,7.5554771
egy19735,EGY,19735,1973.5,Egypt,13,37431.19140625,7.5732336
egy19755,EGY,19755,1975.5,Egypt,13,39051.49609375,7.5916376
egy19775,EGY,19775,1977.5,Egypt,13,40851.23828125,7.6112051
egy19795,EGY,19795,1979.5,Egypt,13,42845.64453125,7.6319065
egy19815,EGY,19815,1981.5,Egypt,13,45038.177734375,7.6535807
egy19835,EGY,19835,1983.5,Egypt,13,47434.380859375,7.6760931
egy19855,EGY,19855,1985.5,Egypt,13,50060.998046875,7.6994991
egy19875,EGY,19875,1987.5,Egypt,13,52895.759765625,7.7234211
egy19895,EGY,19895,1989.5,Egypt,13,55716.60546875,7.745985
egy19915,EGY,19915,1991.5,Egypt,13,58305.921875,7.7657127
egy19935,EGY,19935,1993.5,Egypt,13,60690.609375,7.7831211
egy19955,EGY,19955,1995.5,Egypt,13,63015.078125,7.7994442
egy19975,EGY,19975,1997.5,Egypt,13,65338.595703125,7.8151703
egy19995,EGY,19995,1999.5,Egypt,13,67723.89453125,7.8307419
egy20015,EGY,20015,2001.5,Egypt,13,70254.328125,7.846673
egy20035,EGY,20035,2003.5,Egypt,13,72921.84375,7.8628578
egy20055,EGY,20055,2005.5,Egypt,13,75608.19921875,7.8785686
egy20075,EGY,20075,2007.5,Egypt,13,78290.72265625,7.8937101
egy20095,EGY,20095,2009.5,Egypt,13,81241.71484375,7.9097786
egy20115,EGY,20115,2011.5,Egypt,13,84724.26953125,7.9280071
egy20135,EGY,20135,2013.5,Egypt,13,88596.79296875,7.9474182
egy20155,EGY,20155,2015.5,Egypt,13,92493.0390625,7.9661093
egy20175,EGY,20175,2017.5,Egypt,13,96518.15234375,7.9846096
yem1900,YEM,1900,1900,Yemen,14,3183.72412109375,6.5029354
yem19015,YEM,19015,1901.5,Yemen,14,3201.370727539063,6.5053358
yem19035,YEM,19035,1903.5,Yemen,14,3224.899536132813,6.5085163
yem19055,YEM,19055,1905.5,Yemen,14,3248.428100585938,6.511673
yem19075,YEM,19075,1907.5,Yemen,14,3271.956909179688,6.5148077
yem19095,YEM,19095,1909.5,Yemen,14,3295.485717773438,6.5179195
yem19115,YEM,19115,1911.5,Yemen,14,3333.8525390625,6.5229464
yem19135,YEM,19135,1913.5,Yemen,14,3377.165283203125,6.5285521
yem19155,YEM,19155,1915.5,Yemen,14,3420.478149414063,6.5340862
yem19175,YEM,19175,1917.5,Yemen,14,3463.790893554688,6.5395517
yem19195,YEM,19195,1919.5,Yemen,14,3507.103637695313,6.5449486
yem19215,YEM,19215,1921.5,Yemen,14,3558.380249023438,6.5512524
yem19235,YEM,19235,1923.5,Yemen,14,3612.311401367188,6.557785
yem19255,YEM,19255,1925.5,Yemen,14,3666.24267578125,6.5642214
yem19275,YEM,19275,1927.5,Yemen,14,3720.173950195313,6.5705633
yem19295,YEM,19295,1929.5,Yemen,14,3774.105102539063,6.5768137
yem19315,YEM,19315,1931.5,Yemen,14,3831.136596679688,6.5833273
yem19335,YEM,19335,1933.5,Yemen,14,3889.201782226563,6.5898609
yem19355,YEM,19355,1935.5,Yemen,14,3947.266723632813,6.5962963
yem19375,YEM,19375,1937.5,Yemen,14,4005.331787109375,6.6026382
yem19395,YEM,19395,1939.5,Yemen,14,4063.396850585938,6.6088896
yem19415,YEM,19415,1941.5,Yemen,14,4170.122802734375,6.6201487
yem19435,YEM,19435,1943.5,Yemen,14,4293.069091796875,6.6327677
yem19455,YEM,19455,1945.5,Yemen,14,4416.015869140625,6.645031
yem19475,YEM,19475,1947.5,Yemen,14,4538.962158203125,6.6569567
yem19495,YEM,19495,1949.5,Yemen,14,4516.745849609375,6.6548252
yem19515,YEM,19515,1951.5,Yemen,14,4510.0625,6.6541824
yem19535,YEM,19535,1953.5,Yemen,14,4655.74560546875,6.6679897
yem19555,YEM,19555,1955.5,Yemen,14,4805.781494140625,6.6817646
yem19575,YEM,19575,1957.5,Yemen,14,4961.75048828125,6.6956348
yem19595,YEM,19595,1959.5,Yemen,14,5124.654541015625,6.7096643
yem19615,YEM,19615,1961.5,Yemen,14,5295.47412109375,6.7239046
yem19635,YEM,19635,1963.5,Yemen,14,5476.095458984375,6.738471
yem19655,YEM,19655,1965.5,Yemen,14,5669.85400390625,6.7535725
yem19675,YEM,19675,1967.5,Yemen,14,5882.174072265625,6.7695379
yem19695,YEM,19695,1969.5,Yemen,14,6101.73193359375,6.7854528
yem19715,YEM,19715,1971.5,Yemen,14,6316.7666015625,6.8004951
yem19735,YEM,19735,1973.5,Yemen,14,6557.030517578125,6.8167076
yem19755,YEM,19755,1975.5,Yemen,14,6894.409423828125,6.8384972
yem19775,YEM,19775,1977.5,Yemen,14,7356.40283203125,6.8666658
yem19795,YEM,19795,1979.5,Yemen,14,7912.23388671875,6.8982992
yem19815,YEM,19815,1981.5,Yemen,14,8534.005859375,6.9311523
yem19835,YEM,19835,1983.5,Yemen,14,9222.64013671875,6.9648552
yem19855,YEM,19855,1985.5,Yemen,14,9963.927734375,6.9984303
